Game_number,Round_number,Team,dmg,Pseudo,damage_team,damage_ennemy_team,dmg_received,ennemies_flashed,shots_fired,shots_hit,hits_head,kills
10,7,CT,0,ltglenn2,400,191,0,0,2,0,0,0
11,7,CT,174,Battledrone,500,470,100,1,24,7,0,2
11,7,T,281,Daredevil,470,500,100,0,30,9,1,2
11,7,CT,34,Jennykla,500,470,100,0,8,2,0,0
11,7,T,69,Lapland,470,500,100,1,3,1,0,0
9,7,T,21,先輩SӘɳρaϊ先輩,354,400,100,0,5,1,0,0
11,7,CT,100,Xantho,500,470,100,0,5,1,1,1
11,7,CT,92,xNexT9,500,470,81,0,16,1,1,1
11,7,CT,100,✪ Betchy,500,470,100,0,13,4,0,1
13,7,T,211,LaMasse,479,364,100,0,70,17,0,2
12,7,CT,26,COÑITO 2.0,500,381,100,0,8,1,0,0
12,7,CT,200,Daredevil,500,381,100,0,11,5,1,2
12,7,T,219,GUGUŚ,381,500,100,0,24,9,1,3
12,7,T,32,ICE MAKER,381,500,100,1,3,2,0,0
12,7,CT,160,LaMasse,500,381,99,0,43,5,0,3
12,7,T,102,Old Vack,381,500,100,2,7,3,0,0
12,7,T,28,PenisBrno,381,500,100,0,13,2,0,0
12,7,T,0,g1mple,381,500,100,0,3,0,0,0
12,7,CT,62,zadymka,500,381,100,0,20,3,0,1
6,7,T,187,Pix,199,500,100,2,17,7,1,1
11,7,T,0,ferwbal,470,500,100,0,13,0,0,0
9,7,T,233,Влад Яровой,354,400,100,0,35,7,1,2
11,7,T,78,LaMasse,470,500,100,0,13,3,0,0
9,7,T,100,huskies,354,400,100,0,13,4,0,1
9,7,T,0,АНТОН ЮРЬЕВИЧ,354,400,100,4,13,0,0,0
6,7,CT,7,lovro,500,199,3,0,12,2,0,0
6,7,CT,162,mihac,500,199,0,0,11,6,2,2
6,7,T,0,сегодня отдыхаю,199,500,100,0,0,0,0,0
7,7,CT,118,AHOUUU WAOUF WAOUF,500,200,48,0,31,6,0,2
7,7,T,0,"Boris""Nemlow""V",200,500,100,0,4,0,0,0
7,7,CT,7,Daredevil,500,200,36,0,2,1,0,0
7,7,T,48,Dzerteur,200,500,100,0,16,3,0,0
7,7,T,0,GuiiZ#,200,500,100,0,1,0,0,0
7,7,CT,189,Pix,500,200,100,0,34,3,1,1
7,7,T,0,Seb✪Z,200,500,100,0,12,0,0,0
7,7,CT,0,Гном,500,200,0,0,1,0,0,0
7,7,T,152,֍Puri֍,200,500,100,0,21,5,1,1
8,7,T,145,2kilo ziemniakow,484,359,64,2,27,5,0,0
7,7,CT,186,Midgar_7,500,200,70,0,56,7,0,2
6,7,CT,136,jure,500,199,100,0,10,6,0,1
9,7,CT,80,Pix,400,354,100,0,6,2,0,1
8,7,CT,90,Elfo,359,484,100,0,17,4,0,1
9,7,CT,0,Daredevil,400,354,100,0,6,0,0,0
9,7,CT,26,Anime на аве,400,354,100,2,13,1,0,0
9,7,CT,174,99 problems,400,354,100,0,9,2,0,2
8,7,T,16,⭕⃤GerarHB9☁,484,359,100,0,12,1,0,1
8,7,CT,110,qLethal,359,484,100,0,56,8,1,1
9,7,CT,120,LaMasse,400,354,0,0,6,3,2,2
8,7,CT,0,OldManTouchy,359,484,100,0,8,0,0,0
8,7,T,40,Midgar_7,484,359,100,0,5,1,0,0
8,7,CT,100,Luci,359,484,100,0,5,1,0,1
8,7,T,283,LaMasse,484,359,0,2,48,9,2,4
8,7,CT,59,Ichigo Kurosaki,359,484,100,0,5,2,0,0
8,7,T,0,Pix,484,359,100,0,13,0,0,0
17,8,CT,49,Pix,500,239,100,0,9,2,0,1
17,8,CT,100,Marco_0ne,500,239,12,0,17,4,0,1
17,8,CT,51,LaMasse,500,239,0,0,31,1,0,0
17,8,T,0,JsN,239,500,100,0,1,0,0,0
17,8,T,27,DoNeVu,239,500,100,0,8,1,0,0
16,8,CT,183,xlw,488,167,22,0,11,3,2,2
17,8,CT,236,-ScofieLd,500,239,35,0,49,6,3,3
16,8,T,13,xfl0ud,167,488,100,0,6,1,0,0
16,8,T,0,vikingar,167,488,100,1,3,0,0,0
16,8,T,50,sağ elimde falçata solda 70lik,167,488,100,0,13,4,0,0
17,8,T,100,Skynet.tns,239,500,100,0,6,4,0,1
17,8,T,100,Alexa_ae | sex haver,239,500,100,0,25,6,0,1
17,8,CT,64,Ulicni_hodac,500,239,100,0,11,2,0,0
19,8,CT,208,LaMasse,500,427,27,0,22,3,3,3
18,8,T,0,.trnX,369,500,100,0,17,0,0,0
18,8,CT,189,LaMasse,500,369,100,0,18,4,1,1
18,8,CT,0,Pix,500,369,100,0,5,0,0,0
18,8,T,179,Real1zm,369,500,100,0,27,6,1,1
18,8,T,0,Timororis,369,500,100,0,10,0,0,0
18,8,T,0,Tyreu,369,500,100,0,0,0,0,0
18,8,CT,100,_Sábio_,500,369,100,0,24,6,0,1
18,8,CT,111,_lincoln_,500,369,61,0,10,3,1,3
18,8,T,190,bytaN,369,500,100,0,24,8,1,1
18,8,CT,100,⭐️⭐️BOT CompaQ⭐️⭐,500,369,79,0,10,2,1,1
19,8,CT,100,AlexWolf,500,427,100,0,7,1,1,1
19,8,CT,179,AllAbS,500,427,100,0,11,5,0,1
19,8,T,344,L e G e n D a,427,500,100,0,51,10,3,4
16,8,T,22,Yukichi Tsumura,167,488,100,0,16,2,0,0
17,8,T,12,djem,239,500,100,0,20,1,0,0
16,8,CT,100,TZANCA URAGANU,488,167,0,0,3,1,1,1
13,8,CT,0,Pix,519,389,98,0,10,0,0,0
16,8,CT,109,LaMasse,488,167,100,0,19,2,1,1
19,8,T,0,Norish,427,500,100,0,19,0,0,0
13,8,T,36,Po 4:20,389,519,100,0,5,3,0,0
13,8,T,0,beer,389,519,100,0,4,0,0,0
13,8,T,0,siemka,389,519,119,0,4,0,0,0
13,8,CT,0,ОлЕГх,519,389,100,0,3,0,0,0
13,8,CT,225,Эрик Болт,519,389,97,0,29,8,1,2
13,8,CT,245,соли_спайсы,519,389,100,0,10,4,2,2
14,8,CT,26,*illi*,272,426,100,0,32,2,0,0
14,8,T,22,Daredevil,426,272,100,0,4,2,0,0
14,8,T,78,Heli[ver],426,272,14,0,7,1,1,1
14,8,T,200,LaMasse,426,272,22,0,15,7,2,2
14,8,T,0,Pix,426,272,100,0,5,0,0,0
14,8,CT,192,RushHard F.,272,426,100,0,14,3,2,2
14,8,CT,13,SKILL_IST LOST( f1 ),272,426,47,0,3,1,0,1
14,8,T,126,alvarostia24,426,272,66,0,38,7,1,1
14,8,CT,14,sexy eis mit sahne,272,426,100,0,3,1,0,0
14,8,CT,27,sv_aim_1,272,426,100,0,10,2,0,0
15,8,CT,0,Banita.exe,94,500,100,0,14,0,0,0
15,8,CT,0,Ereaway,94,500,100,0,5,0,0,0
15,8,CT,0,GlamourX,94,500,100,0,5,0,0,0
15,8,CT,94,Kerberos,94,500,100,0,21,3,0,0
15,8,T,100,LaMasse,500,94,0,0,20,4,1,1
15,8,CT,0,Miś Kolaborant,94,500,100,0,11,0,0,0
15,8,T,100,Mr . Vik,500,94,0,0,22,2,1,1
15,8,T,49,Pix,500,94,94,0,30,2,0,1
15,8,T,127,nerushimav,500,94,0,0,12,3,1,1
15,8,T,124,𝕄𝕠𝕤𝕖𝕤,500,94,0,0,24,4,1,1
16,8,T,82,999,167,488,100,0,8,3,0,0
16,8,CT,0,Daredevil,488,167,0,0,0,0,0,0
16,8,CT,96,Pix,488,167,82,0,30,5,1,2
19,8,CT,0,STOP亗 -TAISM-,500,427,100,0,3,0,0,0
22,8,CT,34,Warning! ☢,217,500,100,0,12,2,0,0
19,8,T,0,puckoshark,427,500,100,0,5,0,0,0
23,8,T,100,Counterinski,144,500,100,0,18,1,1,1
23,8,T,0,FuN,144,500,100,0,0,0,0,0
23,8,CT,269,LaMasse,500,144,0,0,16,6,3,3
23,8,T,0,Myšák,144,500,100,0,12,0,0,0
23,8,CT,31,Peppy,500,144,100,0,13,1,0,0
23,8,T,0,szilopapa,144,500,100,0,6,0,0,0
23,8,CT,46,ӾӾӾ,500,144,23,0,31,2,1,1
24,8,CT,0,CrossFitJannE,460,411,100,0,2,0,0,0
24,8,T,100,KubeQ,411,460,100,0,8,2,1,1
24,8,CT,160,LaMasse,460,411,100,0,11,2,2,2
24,8,CT,16,Linus,460,411,100,0,5,1,0,0
24,8,CT,284,Meikä poika,460,411,11,0,24,5,3,3
24,8,T,100,Pingwinator,411,460,100,0,5,2,1,1
23,8,T,44,ARTO..,144,500,100,0,21,3,0,0
24,8,CT,0,Pix,460,411,100,0,7,0,0,0
24,8,T,36,is that a supra?,411,460,100,0,5,1,1,0
24,8,T,111,ok hand,411,460,100,0,21,8,0,1
25,8,T,81,LaMasse,500,168,100,0,19,6,1,1
25,8,CT,56,ONE,168,500,100,0,11,3,0,0
25,8,CT,0,PLUXURY SPORT <3,168,500,100,0,4,0,0,0
25,8,T,82,Paddy Cooper,500,168,0,0,11,3,1,1
25,8,CT,48,Robert,168,500,100,0,17,4,0,0
25,8,CT,64,Sirius Black,168,500,100,0,3,2,1,1
25,8,T,140,WoRlD,500,168,0,0,17,3,1,1
25,8,T,129,mohammed alhaboobi,500,168,56,0,30,6,1,1
25,8,CT,0,sh1zey,168,500,100,0,15,0,0,0
25,8,T,68,☜☆☞ ddie ☜☆☞,500,168,12,0,14,5,0,1
13,8,T,253,Neisonas,389,519,100,0,29,7,2,1
24,8,T,64,cutie,411,460,100,0,9,3,1,1
23,8,CT,64,911-,500,144,18,0,13,4,0,0
22,8,CT,166,sk0rp,217,500,100,0,37,10,0,2
22,8,T,27,josebadecarglass,500,217,100,0,15,1,0,0
19,8,T,83,sMiley,427,500,100,0,4,3,0,0
19,8,T,0,simoN,427,500,100,0,3,0,0,0
20,8,CT,230,CiufyX*,500,273,42,0,20,5,2,3
20,8,CT,100,ElegyEllem,500,273,0,0,18,1,1,1
20,8,CT,18,Eusebio Sausage,500,273,62,0,56,2,0,0
20,8,CT,100,LaMasse,500,273,69,1,28,7,0,1
20,8,T,0,RASTADANIK,273,500,100,0,1,0,0,0
20,8,T,42,cлучайно,273,500,100,0,13,2,0,0
20,8,T,0,gbba,273,500,100,0,0,0,0,0
20,8,CT,52,husky,500,273,100,0,9,4,0,0
20,8,T,69,k1bu,273,500,100,0,13,3,0,0
20,8,T,162,ЗаЦеНи_116Rus,273,500,100,0,23,3,2,1
21,8,T,0,?Zimmer 6_Raisen.CS.Money,400,211,100,0,4,0,0,0
21,8,T,0,Bongo,400,211,5,0,4,0,0,0
21,8,CT,15,Fr3e,211,400,100,0,5,1,0,0
21,8,CT,0,Kosta,211,400,92,0,4,0,0,0
21,8,CT,196,LaMasse,211,400,100,0,14,6,1,1
21,8,T,200,Mr. Worldwide (⌐■_■),400,211,15,0,27,6,2,2
21,8,T,200,Stanley,400,211,28,0,16,6,1,2
21,8,T,0,TFusi0n,400,211,68,0,8,0,0,0
21,8,CT,0,aKIA,211,400,100,0,6,0,0,0
21,8,CT,0,weeeeee,211,400,100,0,3,0,0,0
22,8,CT,17,GlobaL!peeK,217,500,100,0,2,1,0,0
22,8,T,200,Golgotho,500,217,26,0,27,4,2,2
22,8,T,40,LaMasse,500,217,28,0,13,2,0,0
22,8,CT,0,Max15Craft,217,500,100,0,4,0,0,0
22,8,T,6,Pix,500,217,0,0,10,1,0,1
22,8,T,227,Pixels,500,217,100,0,31,5,2,2
22,8,CT,0,bL(*+*)K ^,217,500,100,0,4,0,0,0
19,8,CT,13,hcaktuna,500,427,100,0,18,1,0,0
13,8,T,100,NO-trade,389,519,100,0,8,2,1,1
23,8,CT,90,lil jeep,500,144,21,0,21,5,1,1
12,8,T,0,᠌proland,228,495,100,0,12,0,0,0
3,8,T,62,LaMasse,500,227,0,0,12,2,1,1
3,8,T,100,Midgar_7,500,227,0,0,11,2,2,1
3,8,T,138,Pix,500,227,27,0,18,5,0,1
3,8,T,0,Squirt for me?,500,227,100,0,5,0,0,0
3,8,T,200,TACOS,500,227,100,0,22,7,1,2
3,8,CT,85,cocaine shawty,227,500,100,0,13,2,1,1
3,8,CT,115,fatument,227,500,100,0,28,2,1,1
4,8,CT,236,-ScofieLd,500,239,35,0,49,6,3,3
4,8,T,100,Alexa_ae | sex haver,239,500,100,0,25,6,0,1
4,8,T,27,DoNeVu,239,500,100,0,8,1,0,0
4,8,T,0,JsN,239,500,100,0,1,0,0,0
4,8,CT,51,LaMasse,500,239,0,0,31,1,0,0
4,8,CT,100,Marco_0ne,500,239,12,0,17,4,0,1
3,8,CT,0,LE C,227,500,100,0,5,0,0,0
4,8,CT,49,Pix,500,239,100,0,9,2,0,1
4,8,CT,64,Ulicni_hodac,500,239,100,0,11,2,0,0
4,8,T,12,djem,239,500,100,0,20,1,0,0
5,8,T,0,.trnX,369,500,100,0,17,0,0,0
5,8,CT,189,LaMasse,500,369,100,0,18,4,1,1
5,8,CT,0,Pix,500,369,100,0,5,0,0,0
5,8,T,179,Real1zm,369,500,100,0,27,6,1,1
5,8,T,0,Timororis,369,500,100,0,10,0,0,0
5,8,T,0,Tyreu,369,500,100,0,0,0,0,0
5,8,CT,100,_Sábio_,500,369,100,0,24,6,0,1
5,8,CT,111,_lincoln_,500,369,61,0,10,3,1,3
5,8,T,190,bytaN,369,500,100,0,24,8,1,1
5,8,CT,100,⭐️⭐️BOT CompaQ⭐️⭐,500,369,79,0,10,2,1,1
6,8,T,69,Daredevil,418,477,100,2,23,5,0,1
4,8,T,100,Skynet.tns,239,500,100,0,6,4,0,1
3,8,CT,27,Golden Patrone,227,500,100,0,9,1,0,0
3,8,CT,0,Bing Chilling,227,500,100,0,2,0,0,0
2,8,T,76,блеберт,500,380,100,0,18,5,0,1
13,8,CT,49,LaMasse,519,389,0,0,11,4,0,1
0,8,T,100,ARRRRRRRRR,500,264,75,0,18,4,1,1
0,8,T,298,LaMasse,500,264,14,0,23,8,4,2
0,8,CT,0,MooN,264,500,100,0,12,0,0,0
0,8,T,39,Pix,500,264,86,0,10,2,0,1
0,8,T,61,SibirskiPlavac,500,264,100,0,18,6,0,0
0,8,CT,30,Super Mongo,264,500,100,0,6,1,0,0
0,8,CT,164,Super gayzolas,264,500,100,0,22,4,1,1
0,8,CT,0,Super linda,264,500,100,0,3,0,0,0
0,8,T,2,TACOS,500,264,0,0,5,1,0,1
1,8,CT,79,ARRRRRRRRR,286,455,100,0,8,7,0,0
1,8,CT,145,D22,286,455,100,0,22,5,2,2
1,8,CT,15,Dr. Carry,286,455,100,0,13,1,0,0
1,8,CT,16,HardChiller,286,455,100,0,14,1,0,0
1,8,T,122,LaMasse,455,286,19,0,21,3,1,1
1,8,T,100,MAREGA,455,286,100,0,8,3,1,1
1,8,T,21,Montanelas ( ͡° ͜ʖ ͡,455,286,55,0,15,2,0,1
1,8,T,35,Pix,455,286,100,0,11,2,0,0
1,8,T,177,TACOS,455,286,16,0,29,15,0,2
1,8,CT,31,Tomkos,286,455,100,0,7,2,0,0
2,8,CT,81,Beetlejuice,380,500,100,1,21,4,0,0
2,8,T,143,Folcatus,500,380,82,0,24,3,1,2
2,8,CT,121,KONDZIU,380,500,100,0,15,4,1,1
2,8,CT,80,LaMasse,380,500,100,0,13,5,0,0
2,8,T,24,Silverino,500,380,100,0,6,2,0,0
2,8,T,157,broski,500,380,18,0,22,5,1,1
2,8,T,100,kiko,500,380,98,0,13,2,1,1
2,8,CT,48,АЪЪА,380,500,100,0,4,2,1,1
2,8,CT,50,ЭТОТ ЮРЕЦ,380,500,100,0,7,2,0,0
6,8,CT,22,KreizySofric,477,418,100,0,7,1,0,0
6,8,T,46,"L'ahuri, bière en main",418,477,100,2,21,4,0,0
0,8,CT,70,Super Kobe,264,500,100,0,13,3,0,0
6,8,T,0,Pix,418,477,100,0,3,0,0,0
9,8,T,0,先輩SӘɳρaϊ先輩,300,400,100,4,5,0,0,0
10,8,CT,79,1rs1n,500,230,100,0,12,3,0,0
10,8,CT,77,AIR,500,230,5,0,11,3,0,2
10,8,CT,99,Dan,500,230,36,0,24,4,1,1
10,8,T,67,Daredevil,230,500,100,0,24,6,0,1
10,8,CT,245,Knur ;3,500,230,94,0,24,11,1,2
10,8,T,0,LaMasse,230,500,100,0,7,0,0,0
10,8,T,105,Pix,230,500,100,0,20,7,0,0
10,8,T,48,diki,230,500,100,0,17,4,0,0
10,8,T,10,ltglenn2,230,500,100,0,12,1,0,0
11,8,T,25,Battledrone,500,469,100,0,4,1,0,0
11,8,CT,44,Daredevil,469,500,100,0,20,3,1,2
11,8,T,160,Jennykla,500,469,69,0,18,7,0,2
11,8,CT,46,LaMasse,469,500,100,0,12,1,1,1
11,8,CT,261,Lapland,469,500,100,0,18,5,2,1
11,8,T,76,Xantho,500,469,100,0,15,3,2,2
11,8,CT,54,ferwbal,469,500,100,0,15,2,0,0
11,8,T,59,xNexT9,500,469,100,0,19,3,1,1
11,8,T,180,✪ Betchy,500,469,100,0,39,7,0,0
11,8,CT,64,ィ科Toxic Ghoul科ィ,469,500,100,0,16,2,0,0
12,8,T,0,COÑITO 2.0,228,495,100,0,6,0,0,0
12,8,T,28,Daredevil,228,495,100,0,14,1,0,0
12,8,CT,14,GUGUŚ,495,228,100,0,7,1,0,0
12,8,CT,138,ICE MAKER,495,228,0,0,14,3,2,2
12,8,CT,148,Old Vack,495,228,100,0,11,4,1,1
12,8,CT,0,PenisBrno,495,228,28,0,38,0,0,0
12,8,CT,195,g1mple,495,228,0,0,18,4,2,2
12,8,T,200,zadymka,228,495,100,0,49,6,2,2
6,8,T,139,LaMasse,418,477,100,0,56,9,0,1
9,8,T,100,Влад Яровой,300,400,100,0,2,1,0,1
9,8,T,0,АНТОН ЮРЬЕВИЧ,300,400,100,0,3,0,0,0
12,8,T,0,LaMasse,228,495,100,0,0,0,0,0
9,8,CT,10,Pix,400,300,100,0,5,1,0,0
9,8,T,200,huskies,300,400,100,6,9,2,0,2
6,8,CT,123,jure,477,418,100,0,14,5,0,1
6,8,CT,45,lovro,477,418,100,0,13,2,0,0
6,8,T,164,сегодня отдыхаю,418,477,100,4,32,9,1,2
7,8,CT,200,AHOUUU WAOUF WAOUF,447,490,100,0,39,10,0,2
7,8,T,56,"Boris""Nemlow""V",490,447,100,0,17,1,1,0
7,8,CT,59,Daredevil,447,490,100,0,8,2,0,0
7,8,T,100,Dzerteur,490,447,100,0,2,1,0,1
7,8,T,190,GuiiZ#,490,447,88,0,6,2,0,2
7,8,CT,188,Midgar_7,447,490,100,2,15,7,0,1
7,8,CT,0,Pix,447,490,100,0,2,0,0,0
7,8,T,0,Seb✪Z,490,447,100,0,2,0,0,0
7,8,CT,0,Гном,447,490,100,0,6,0,0,0
7,8,T,144,֍Puri֍,490,447,59,0,22,6,0,2
6,8,CT,0,mihac,477,418,100,0,0,0,0,0
8,8,T,149,Elfo,252,460,100,0,12,5,1,0
9,8,CT,151,LaMasse,400,300,84,0,18,7,0,2
9,8,CT,0,Daredevil,400,300,0,0,10,0,0,0
8,8,CT,84,2kilo ziemniakow,460,252,0,0,16,1,1,1
9,8,CT,239,Anime на аве,400,300,100,9,13,3,0,2
9,8,CT,0,99 problems,400,300,100,0,5,0,0,0
8,8,CT,0,⭕⃤GerarHB9☁,460,252,14,0,28,0,0,0
8,8,T,2,qLethal,252,460,100,0,8,1,0,1
6,8,CT,287,janjebemajke,477,418,18,0,42,15,1,4
8,8,T,0,Ichigo Kurosaki,252,460,100,0,1,0,0,0
8,8,CT,130,Pix,460,252,41,0,31,4,2,2
8,8,CT,160,LaMasse,460,252,100,0,11,3,1,1
8,8,T,101,OldManTouchy,252,460,100,0,15,2,1,1
8,8,CT,86,Midgar_7,460,252,100,0,7,3,1,1
8,8,T,0,Luci,252,460,100,0,0,0,0,0
18,9,CT,168,Pix,281,128,28,0,24,9,0,2
18,9,CT,0,LaMasse,281,128,0,1,4,0,0,0
18,9,T,0,.trnX,128,281,100,0,0,0,0,1
17,9,T,0,djem,207,500,100,0,4,0,0,0
19,9,T,25,puckoshark,201,500,100,0,8,2,0,0
17,9,T,0,Skynet.tns,207,500,100,0,1,0,0,0
17,9,CT,0,Pix,500,207,51,0,11,0,0,0
17,9,CT,0,Marco_0ne,500,207,0,0,19,0,0,0
17,9,CT,200,LaMasse,500,207,0,0,32,7,1,2
17,9,T,107,JsN,207,500,100,0,10,6,0,0
17,9,T,0,DoNeVu,207,500,100,0,3,0,0,0
18,9,T,0,Real1zm,128,281,100,0,1,0,0,0
17,9,CT,100,Ulicni_hodac,500,207,100,0,11,3,0,1
18,9,CT,100,_Sábio_,281,128,100,0,13,2,1,1
18,9,T,0,Tyreu,128,281,100,0,0,0,0,0
18,9,CT,13,_lincoln_,281,128,21,0,1,1,0,1
18,9,T,0,bytaN,128,281,100,0,3,0,0,0
19,9,CT,252,AlexWolf,500,201,25,0,46,7,1,3
19,9,CT,42,AllAbS,500,201,76,0,22,1,0,0
19,9,T,0,L e G e n D a,201,500,100,0,6,0,0,0
19,9,CT,149,LaMasse,500,201,0,0,39,8,0,1
19,9,T,0,Norish,201,500,100,0,3,0,0,0
19,9,CT,0,STOP亗 -TAISM-,500,201,0,4,39,0,0,0
17,9,T,100,Alexa_ae | sex haver,207,500,100,0,7,1,0,1
19,9,CT,57,hcaktuna,500,201,100,0,7,5,0,1
19,9,T,76,sMiley,201,500,100,0,19,4,1,0
18,9,T,128,Timororis,128,281,100,0,6,3,1,1
18,9,CT,0,⭐️⭐️BOT CompaQ⭐️⭐,281,128,0,0,3,0,0,0
15,9,T,35,Pix,479,388,0,0,13,2,0,1
16,9,CT,21,xlw,487,464,100,0,5,1,0,0
14,9,T,100,LaMasse,494,101,40,0,35,5,0,1
14,9,T,100,Pix,494,101,0,0,45,9,0,1
19,9,T,100,simoN,201,500,100,0,3,1,1,1
14,9,CT,0,RushHard F.,101,494,100,0,30,0,0,0
14,9,CT,30,SKILL_IST LOST( f1 ),101,494,100,0,21,1,0,0
14,9,T,194,alvarostia24,494,101,100,2,42,13,0,2
14,9,CT,19,sexy eis mit sahne,101,494,100,0,13,1,0,0
14,9,CT,0,sv_aim_1,101,494,100,0,11,0,0,0
15,9,CT,26,Banita.exe,388,479,100,0,6,1,0,0
15,9,CT,99,Ereaway,388,479,100,0,16,4,1,0
15,9,CT,174,GlamourX,388,479,100,0,10,4,2,2
15,9,CT,89,Kerberos,388,479,100,0,12,1,1,0
17,9,CT,200,-ScofieLd,500,207,56,4,29,5,1,2
15,9,T,100,LaMasse,479,388,89,2,14,3,1,1
15,9,T,44,Mr . Vik,479,388,100,0,4,1,0,0
15,9,T,200,nerushimav,479,388,100,2,23,4,2,2
15,9,T,100,𝕄𝕠𝕤𝕖𝕤,479,388,99,0,26,3,1,1
16,9,T,279,999,464,487,100,0,44,11,2,3
16,9,CT,154,Daredevil,487,464,64,0,48,13,0,2
16,9,CT,42,LaMasse,487,464,100,0,45,3,0,0
16,9,CT,125,Pix,487,464,100,0,24,2,1,1
16,9,CT,145,TZANCA URAGANU,487,464,100,0,40,7,0,2
16,9,T,0,Yukichi Tsumura,464,487,100,0,3,0,0,0
16,9,T,63,sağ elimde falçata solda 70lik,464,487,100,0,1,1,0,0
16,9,T,22,vikingar,464,487,100,2,9,1,0,0
16,9,T,100,xfl0ud,464,487,100,0,26,5,1,1
15,9,CT,0,Miś Kolaborant,388,479,100,0,15,0,0,0
20,9,CT,206,CiufyX*,500,400,100,0,8,3,0,3
23,9,T,28,ARTO..,390,500,100,0,6,2,1,1
20,9,CT,42,Eusebio Sausage,500,400,100,2,20,2,0,0
23,9,T,137,Myšák,390,500,100,0,42,6,0,1
23,9,CT,142,Peppy,500,390,0,4,34,6,0,2
23,9,CT,86,lil jeep,500,390,100,0,25,4,0,1
23,9,T,0,szilopapa,390,500,100,0,1,0,0,0
23,9,CT,85,ӾӾӾ,500,390,100,6,5,2,0,0
24,9,CT,156,CrossFitJannE,500,182,100,0,54,12,0,1
24,9,T,24,KubeQ,182,500,100,0,4,1,1,1
24,9,CT,100,LaMasse,500,182,9,0,8,2,1,1
24,9,CT,0,Linus,500,182,22,0,7,0,0,0
24,9,CT,144,Meikä poika,500,182,0,0,22,7,1,2
24,9,T,68,Pingwinator,182,500,100,0,20,3,0,0
24,9,CT,100,Pix,500,182,68,0,48,4,1,1
23,9,CT,58,LaMasse,500,390,100,0,6,2,0,0
24,9,T,31,cutie,182,500,100,0,17,1,0,0
24,9,T,22,ok hand,182,500,100,0,7,1,0,0
25,9,T,132,LaMasse,500,422,41,2,21,8,1,1
25,9,CT,68,ONE,422,500,100,0,2,8,0,0
25,9,CT,313,PLUXURY SPORT <3,422,500,100,0,13,10,2,2
25,9,T,300,Paddy Cooper,500,422,56,0,28,12,1,3
25,9,CT,41,Robert,422,500,100,0,3,1,0,0
25,9,CT,0,Sirius Black,422,500,100,0,2,0,0,0
25,9,T,0,WoRlD,500,422,186,0,4,0,0,0
25,9,T,0,mohammed alhaboobi,500,422,100,0,2,0,0,0
25,9,CT,0,sh1zey,422,500,100,0,1,0,0,0
14,9,T,0,Heli[ver],494,101,5,0,11,0,0,0
25,9,T,68,☜☆☞ ddie ☜☆☞,500,422,39,0,16,1,1,1
24,9,T,37,is that a supra?,182,500,100,0,7,1,0,0
23,9,T,156,FuN,390,500,100,0,47,8,2,1
23,9,T,69,Counterinski,0,0,100,0,11,1,1,0
23,9,CT,129,911-,500,390,93,0,25,5,1,2
20,9,CT,44,LaMasse,500,400,100,0,8,3,0,0
20,9,T,160,RASTADANIK,400,500,100,3,94,10,2,1
20,9,T,106,cлучайно,400,500,100,0,46,5,0,1
20,9,T,0,gbba,400,500,100,0,3,0,0,0
20,9,CT,97,husky,500,400,100,6,20,3,0,0
20,9,T,43,k1bu,400,500,100,0,11,1,0,0
20,9,T,91,ЗаЦеНи_116Rus,400,500,100,0,47,4,2,2
21,9,T,152,?Zimmer 6_Raisen.CS.Money,479,345,45,0,51,7,1,2
21,9,T,59,Bongo,479,345,100,0,30,2,1,1
21,9,CT,0,Fr3e,345,479,100,0,0,0,0,0
21,9,CT,0,Kosta,345,479,100,0,2,0,0,0
21,9,CT,22,LaMasse,345,479,100,0,16,2,0,1
21,9,T,191,Mr. Worldwide (⌐■_■),479,345,100,0,20,7,0,2
21,9,T,24,Stanley,479,345,2,0,2,3,0,0
21,9,T,53,TFusi0n,479,345,100,0,18,2,0,0
21,9,CT,178,aKIA,345,479,100,2,12,3,2,1
21,9,CT,145,weeeeee,345,479,100,0,8,2,1,1
22,9,CT,0,GlobaL!peeK,183,491,100,0,1,0,0,0
22,9,T,100,Golgotho,491,183,0,0,8,4,0,1
22,9,T,219,LaMasse,491,183,0,0,24,10,1,1
22,9,CT,0,Max15Craft,183,491,100,0,2,0,0,0
22,9,T,28,Pix,491,183,183,0,9,2,0,1
22,9,T,144,Pixels,491,183,0,0,16,5,1,2
22,9,CT,183,Warning! ☢,183,491,100,0,2,6,2,1
22,9,CT,0,bL(*+*)K ^,183,491,100,0,1,0,0,0
22,9,T,0,josebadecarglass,491,183,0,0,0,0,0,0
22,9,CT,0,sk0rp,183,491,100,0,5,0,0,0
20,9,CT,111,ElegyEllem,500,400,0,0,33,7,0,2
14,9,T,100,Daredevil,494,101,0,0,17,6,0,2
12,9,CT,57,g1mple,467,402,100,0,26,2,0,1
13,9,CT,240,соли_спайсы,500,247,100,0,37,8,0,3
4,9,CT,200,-ScofieLd,500,207,56,4,29,5,1,2
4,9,T,100,Alexa_ae | sex haver,207,500,100,0,7,1,0,1
4,9,T,0,DoNeVu,207,500,100,0,3,0,0,0
4,9,T,107,JsN,207,500,100,0,10,6,0,0
4,9,CT,200,LaMasse,500,207,0,0,32,7,1,2
4,9,CT,0,Marco_0ne,500,207,0,0,19,0,0,0
4,9,CT,0,Pix,500,207,51,0,11,0,0,0
